entry_id,date,posting_time,department,gl_account,account_description,vendor,amount,preparer,approver,po_number,invoice_number,flag_duplicate_payment,flag_three_way_mismatch,flag_weekend_posting,flag_odd_hour_posting,flag_round_number,flag_segregation_violation,rule_flag_count,flag_ml_anomaly,ml_anomaly_score,composite_risk_score,risk_tier
102774,2024-04-03,16:07:00,IT,5000,Raw Materials Expense,Gross-Morrison,13244.16,Lindsey Lewis,Sean Kelly,PO918629,INV843984,False,False,False,False,False,False,0,False,-0.10571209218499905,0.06016907885566754,Low
100105,2024-04-03,16:13:00,Operations,5200,Travel & Entertainment,"Jefferson, Sullivan and Young",13052.78,Nicole Clarke,Elizabeth Boyle,PO726104,INV648526,False,False,False,False,False,False,0,False,-0.15423716734305143,0.005306776506068471,Low
102562,2024-04-03,16:33:00,Sales,6000,Vendor Payments,Schneider-Clark,7976.63,Janice Bush,Timothy Johnson,PO921321,INV611478,False,False,False,False,False,False,0,False,-0.1177399757769958,0.046570390258058945,Low
102244,2024-04-03,16:57:00,Marketing,5200,Travel & Entertainment,"Robles, Moses and Morgan",16930.57,Alyssa Jackson,Taylor Carroll,PO243497,INV523799,False,False,False,False,False,False,0,False,-0.14162074008359438,0.019570870783626668,Low
102206,2024-04-03,17:20:00,IT,5000,Raw Materials Expense,"Mills, Crane and Kim",1856.2,Gerald Freeman,Christina Miller,PO416556,INV347071,False,False,False,False,False,False,0,False,-0.0900807450974373,0.07784183231882277,Low
102531,2024-04-03,18:13:00,Finance,6000,Vendor Payments,"Duncan, Graham and Stark",8797.41,Elizabeth Boyle,Austin Cohen,PO418320,INV443074,False,False,False,False,False,False,0,False,-0.11836374476441369,0.04586515893852857,Low
102072,2024-04-03,18:21:00,IT,5100,Office Supplies,Willis Group,15762.88,Christopher Chung,Nicole Chavez,PO944075,INV773691,False,False,False,False,False,False,0,False,-0.09651239875944789,0.07057022425507765,Low
103136,2024-04-03,18:21:00,IT,5200,Travel & Entertainment,Gross-Morrison,22688.02,Lindsey Lewis,Kyle King,PO719640,INV680082,False,False,False,False,False,False,0,False,-0.06732589849968196,0.1035683926569295,Low
101840,2024-04-03,18:58:00,Marketing,5300,Professional Fees,Powers Group,28792.3,Corey Jones,Elizabeth Shea,PO268488,INV838096,False,False,False,False,False,False,0,False,-0.08176392611515737,0.08724480255857128,Low
101545,2024-04-04,09:10:00,Operations,5300,Professional Fees,Evans Ltd,11358.67,Gary Stone,Gary Mays,PO96309,INV906573,False,False,False,False,False,False,0,False,-0.05998117700248362,0.11187231243738201,Low
100805,2024-04-04,09:39:00,Procurement,6000,Vendor Payments,"Martin, Brewer and Young",5691.83,Christina Miller,Brittany Jackson,PO635143,INV951942,False,False,False,False,False,False,0,False,-0.10827839358390523,0.057267626301325106,Low
102320,2024-04-04,10:02:00,IT,5500,Utilities,Ballard-Jenkins,5445.79,Kyle King,Gary Mays,PO883197,INV432472,False,False,False,False,False,False,0,False,-0.125955988869891,0.0372813908501748,Low
104625,2024-04-04,10:31:00,Operations,5500,Utilities,Harper-Hernandez,13447.88,Nicole Chavez,Tanner Avila,PO345210,INV805042,False,False,False,False,False,False,0,False,-0.14446029461213866,0.016360479072212317,Low
101201,2024-04-04,10:47:00,Marketing,5200,Travel & Entertainment,"Duncan, Graham and Stark",31933.56,Patricia Lopez,James Dennis,PO676799,INV976928,False,False,False,False,False,False,0,False,-0.07010506870421312,0.10042627127854183,Low
102529,2024-04-04,10:55:00,Finance,5300,Professional Fees,"Jefferson, Sullivan and Young",11673.69,Thomas Martin,Michael Fox,PO346546,INV476832,False,False,False,False,False,False,0,False,-0.14171483110344124,0.019464491762833658,Low
104100,2024-04-04,11:02:00,Finance,5400,IT & Software,Miller LLC,9696.82,Christine Gonzales,Autumn Reed,PO331260,INV67387,False,False,False,False,False,False,0,False,-0.12711784557459876,0.0359677991944593,Low
103980,2024-04-04,11:03:00,Finance,5100,Office Supplies,"Silva, Jones and Oliver",10056.32,Timothy Johnson,Elizabeth Shea,PO184541,INV975705,False,False,False,False,False,False,0,False,-0.12671018444311266,0.03642869962952145,Low
100887,2024-04-04,11:03:00,IT,5400,IT & Software,Mays-Ortega,4621.51,Gary Mays,Lindsey Lewis,PO680697,INV909618,False,False,False,False,False,False,0,False,-0.10667915450018256,0.059075721144140184,Low
100334,2024-04-04,11:30:00,Operations,5400,IT & Software,"Yang, Weber and Nielsen",1553.36,Donald Ferguson,Michael Macdonald,PO400276,INV364851,False,False,False,False,False,False,0,False,-0.07376127574093228,0.09629257472582392,Low
102665,2024-04-04,12:18:00,Finance,5400,IT & Software,Davidson-Frank,13196.71,Leslie Robinson,Patricia Lopez,PO480082,INV761435,False,False,False,False,False,False,0,False,-0.15017446257369443,0.009900058158649997,Low
102635,2024-04-04,12:52:00,HR,5500,Utilities,"Silva, Jones and Oliver",27541.27,Joy Hernandez,Autumn Reed,PO823066,INV300785,False,False,False,False,False,False,0,False,-0.0967201083981371,0.07033538836947466,Low
104104,2024-04-04,14:24:00,Finance,5300,Professional Fees,Jones Inc,14797.25,Brittany Jackson,Denise Elliott,PO54040,INV948799,False,False,False,False,False,False,0,False,-0.15306628390626892,0.006630573757606371,Low
103334,2024-04-04,14:43:00,Sales,5000,Raw Materials Expense,Powers Group,24181.04,Janice Bush,Tanner Avila,PO424674,INV99492,False,False,False,False,False,False,0,False,-0.13011870511593648,0.03257503652630649,Low
100546,2024-04-04,14:56:00,IT,5200,Travel & Entertainment,Reyes-Glover,17695.45,Sergio Arroyo,Brittany Jackson,PO259939,INV685844,False,False,False,False,False,False,0,False,-0.10276062728885454,0.06350599608823441,Low
100866,2024-04-04,15:31:00,HR,6000,Vendor Payments,Evans Ltd,19872.29,Corey Jones,Dawn Hall,PO488108,INV814748,False,False,False,False,False,False,0,False,-0.1053742466630318,0.06055104597500233,Low
100752,2024-04-04,16:27:00,Finance,5300,Professional Fees,Davidson-Frank,15428.46,Christopher Chung,Brittany Jackson,PO98587,INV61739,False,False,False,False,False,False,0,False,-0.1415721658732627,0.019625788638054073,Low
101154,2024-04-04,16:50:00,Finance,5300,Professional Fees,"Smith, Montgomery and Reyes",31108.26,Thomas Martin,Nicole Chavez,PO291463,INV704455,False,False,False,False,False,False,0,False,-0.07072146421416908,0.09972937639019815,Low
100658,2024-04-04,17:04:00,Marketing,5500,Utilities,"Yang, Weber and Nielsen",4305.12,Joy Hernandez,James Dennis,PO947700,INV258128,False,False,False,False,False,False,0,False,-0.10061747875802307,0.06592903329725694,Low
104103,2024-04-04,18:41:00,HR,5000,Raw Materials Expense,Rogers Ltd,21467.96,Lindsey Lewis,Thomas Martin,PO83945,INV680454,False,False,False,False,False,False,0,False,-0.094054510868391,0.07334910482726374,Low
103417,2024-04-05,10:01:00,Procurement,5500,Utilities,"Dixon, Jackson and Benjamin",13596.68,Nicole Clarke,Denise Elliott,PO986160,INV489436,False,False,False,False,False,False,0,False,-0.13140576928613962,0.03111988569101092,Low
103810,2024-04-05,11:01:00,Marketing,5000,Raw Materials Expense,Stevens-Gibson,7692.49,Jeffrey Hancock,Timothy Johnson,PO671333,INV970122,False,False,False,False,False,False,0,False,-0.10564231044005806,0.0602479738842062,Low
100702,2024-04-05,11:23:00,Procurement,5400,IT & Software,Willis Group,8682.86,Gary Stone,Gary Mays,PO890159,INV827533,False,False,False,False,False,False,0,False,-0.10917289118580964,0.056256310033873075,Low
104139,2024-04-05,11:50:00,Procurement,5200,Travel & Entertainment,Mora-Lynn,7157.95,Dawn Hall,Autumn Reed,PO929200,INV946215,False,False,False,False,False,False,0,False,-0.12021779722848247,0.04376897286309328,Low
102883,2024-04-05,12:02:00,IT,5300,Professional Fees,White-Thomas,19749.18,Autumn Reed,Christine Gonzales,PO518490,INV687107,False,False,False,False,False,False,0,False,-0.13049577064762047,0.032148727383301975,Low
101317,2024-04-05,12:08:00,Finance,5300,Professional Fees,Smith-Wise,5777.31,Mary Harrison,Alyssa Jackson,PO460551,INV518893,False,False,False,False,False,False,0,False,-0.12137190057773711,0.042464147127465615,Low
102429,2024-04-05,12:26:00,Sales,5200,Travel & Entertainment,Lopez Ltd,28250.95,Tanner Avila,Gary Stone,PO891463,INV356654,False,False,False,False,False,False,0,False,-0.0762498168739571,0.09347903769152288,Low
102622,2024-04-05,13:12:00,Marketing,5100,Office Supplies,Scott-Bailey,11100.32,Dawn Hall,Christopher Chung,PO687285,INV787862,False,False,False,False,False,False,0,False,-0.12803921383883654,0.0349261030379197,Low
100510,2024-04-05,13:17:00,IT,5300,Professional Fees,"White, Tucker and Wolf",24229.18,Christine Gonzales,Gary Mays,PO97671,INV45689,False,False,False,False,False,False,0,False,-0.11286231677992081,0.05208505668122601,Low
102266,2024-04-05,14:48:00,Sales,5500,Utilities,"Mills, Crane and Kim",3565.94,Nicole Chavez,Gary Mays,PO366202,INV382552,False,False,False,False,False,False,0,False,-0.10458932879887672,0.06143847172432096,Low
101067,2024-04-05,15:18:00,Operations,5500,Utilities,Smith-Parker,4913.15,Elizabeth Shea,Gary Mays,PO917590,INV879948,False,False,False,False,False,False,0,False,-0.06993006097098475,0.10062413448931729,Low
101858,2024-04-05,16:18:00,Sales,5200,Travel & Entertainment,Smith-Wise,19147.13,Denise Elliott,Christina Miller,PO317978,INV150091,False,False,False,False,False,False,0,False,-0.11729916808966118,0.04706876608832422,Low
104331,2024-04-05,16:27:00,Finance,5200,Travel & Entertainment,"Dixon, Jackson and Benjamin",24074.48,Austin Cohen,Mary Harrison,PO937476,INV870665,False,False,False,False,False,False,0,False,-0.09310290757977696,0.07442498461038147,Low
102491,2024-04-05,16:29:00,Procurement,5000,Raw Materials Expense,"Brown, Baker and Alvarado",8627.56,Michael Rivas,Kyle King,PO764268,INV222643,False,False,False,False,False,False,0,False,-0.1169214808540528,0.0474957781278943,Low
100266,2024-04-05,16:44:00,Operations,5500,Utilities,"Hernandez, Hopkins and Houston",12758.2,Brittany Jackson,Christopher Chung,PO695052,INV78778,False,False,False,False,False,False,0,False,-0.11220890829481955,0.05282379832666724,Low
103396,2024-04-05,17:08:00,Sales,5400,IT & Software,Mays-Ortega,6630.48,Michael Macdonald,Thomas Martin,PO59606,INV741569,False,False,False,False,False,False,0,False,-0.08208405656074336,0.08688286405069993,Low
103543,2024-04-05,17:33:00,Marketing,6000,Vendor Payments,Gross-Morrison,18906.87,Joy Hernandez,Kyle King,PO253980,INV122596,False,False,False,False,False,False,0,False,-0.06631311431563258,0.1047134433743005,Low
104991,2024-04-05,17:57:00,Sales,5400,IT & Software,"Smith, Montgomery and Reyes",176655.79,Autumn Reed,Christina Miller,PO176110,INV766510,False,False,False,False,False,False,0,True,0.18735788157860378,0.3915130996086109,High
104121,2024-04-08,09:02:00,Procurement,5200,Travel & Entertainment,"Durham, Bowen and Hess",40877.06,Denise Elliott,Mary Harrison,PO254140,INV466330,False,False,False,False,False,False,0,True,0.001949188580231631,0.1818905953592234,High
104350,2024-04-08,09:05:00,HR,5100,Office Supplies,Cowan-Powers,18265.68,Corey Jones,Austin Cohen,PO63553,INV757729,False,False,False,False,False,False,0,False,-0.08840998084240781,0.07973079330272183,Low
104647,2024-04-08,09:22:00,Operations,5000,Raw Materials Expense,"Durham, Bowen and Hess",15949.87,Nicole Clarke,Thomas Martin,PO487717,INV459116,False,False,False,False,False,False,0,False,-0.08438481211322763,0.08428163682247246,Low
102648,2024-04-08,09:33:00,Sales,5300,Professional Fees,Miller LLC,16753.15,Thomas Martin,Lindsey Lewis,PO138358,INV906478,False,False,False,False,False,False,0,False,-0.08096416145223861,0.08814901405340485,Low
102798,2024-04-08,09:39:00,Finance,5100,Office Supplies,Smith-Wise,10662.0,Gary Stone,Joy Hernandez,PO159539,INV673103,False,False,False,False,False,False,0,False,-0.10131845007320656,0.06513651726082148,Low
100800,2024-04-08,09:44:00,Finance,5400,IT & Software,"Flores, Hood and Brown",25895.05,Christine Gonzales,Anita Harris,PO313444,INV288320,False,False,False,False,False,False,0,False,-0.05293152295372705,0.11984262985828718,Low
100331,2024-04-08,10:21:00,Operations,5100,Office Supplies,"Durham, Bowen and Hess",14024.46,Christina Miller,Anita Harris,PO460748,INV834485,False,False,False,False,False,False,0,False,-0.1003637734591249,0.06621587173636316,Low
103254,2024-04-08,11:01:00,Operations,6000,Vendor Payments,Lopez Ltd,3974.97,Patricia Lopez,Nicole Chavez,PO974760,INV986630,False,False,False,False,False,False,0,False,-0.07891589503756069,0.09046477783055672,Low
100034,2024-04-08,12:34:00,Finance,6000,Vendor Payments,"Silva, Jones and Oliver",21200.95,Jeffrey Hancock,Michael Rivas,PO194909,INV840159,False,False,False,False,False,False,0,False,-0.10340409955518348,0.06277848830150899,Low
101093,2024-04-08,13:10:00,Marketing,5400,IT & Software,Torres-Mendoza,27984.57,Autumn Reed,Sergio Arroyo,PO976174,INV796462,False,False,False,False,False,False,0,False,-0.03553990137248897,0.1395055443088455,Low
103408,2024-04-08,13:24:00,HR,6000,Vendor Payments,Davidson-Frank,18893.13,Lindsey Lewis,Donna Weber,PO280685,INV816002,False,False,False,False,False,False,0,False,-0.12752468320619398,0.0355078298058685,Low
100111,2024-04-08,14:07:00,IT,5300,Professional Fees,Cowan-Powers,5549.5,Michael Fox,Michael Rivas,PO259895,INV957126,False,False,False,False,False,False,0,False,-0.09469674588176924,0.07262299587496038,Low
104382,2024-04-08,15:28:00,Procurement,5100,Office Supplies,Young Inc,33239.07,Mary Harrison,Corey Jones,PO462154,INV259134,False,False,False,False,False,False,0,False,-0.01056761293655617,0.16773913764324333,Medium
103303,2024-04-08,16:34:00,Finance,5000,Raw Materials Expense,Larson PLC,46787.35,Michael Rivas,Timothy Johnson,PO419445,INV672475,False,False,False,False,False,False,0,False,-0.02432249765687644,0.15218790682387454,Medium
101537,2024-04-08,16:59:00,IT,5500,Utilities,Evans Ltd,16622.65,Austin Cohen,Donna Weber,PO646858,INV861313,False,False,False,False,False,False,0,False,-0.09410101467764997,0.07329652776199051,Low
101928,2024-04-08,17:09:00,Marketing,5500,Utilities,Schneider-Clark,21947.15,Lindsey Lewis,Donald Ferguson,PO197445,INV789231,False,False,False,False,False,False,0,False,-0.09020122308244244,0.07770562027549684,Low
103614,2024-04-08,17:10:00,Marketing,5200,Travel & Entertainment,Pearson PLC,9177.83,Joy Hernandez,Sergio Arroyo,PO557315,INV162313,False,False,False,False,False,False,0,False,-0.11188994552803627,0.053184416660436586,Low
104847,2024-04-08,17:16:00,Operations,5000,Raw Materials Expense,Harris PLC,300139.43,Nicole Chavez,Gary Stone,PO723741,INV481443,False,False,False,False,False,False,0,True,0.1898135586483901,0.39428948063299435,High
104057,2024-04-08,17:46:00,Sales,5000,Raw Materials Expense,Smith-Wise,30090.55,Michael Macdonald,Gerald Freeman,PO945362,INV988268,False,False,False,False,False,False,0,False,-0.06670613785182689,0.10426909215994443,Low
104849,2024-04-08,17:54:00,Procurement,5000,Raw Materials Expense,Hopkins Inc,30246.29,Janice Bush,Michael Fox,PO907015,INV945304,False,True,False,False,False,False,1,False,-0.08641296104633839,0.18198861780877856,High
101267,2024-04-08,18:34:00,IT,5000,Raw Materials Expense,Willis Group,8001.39,Janice Bush,Donald Ferguson,PO641498,INV276010,False,False,False,False,False,False,0,False,-0.0669405590540148,0.10400405626191232,Low
103674,2024-04-08,18:37:00,Sales,5400,IT & Software,"Robles, Moses and Morgan",6818.32,Autumn Reed,Nicole Clarke,PO483380,INV517130,False,False,False,False,False,False,0,False,-0.07277909892913564,0.09740302084124042,Low
104640,2024-04-08,18:40:00,Sales,6000,Vendor Payments,Humphrey-Berg,21225.66,Sergio Arroyo,James Dennis,PO961043,INV730713,False,False,False,False,False,False,0,False,-0.09062221943515564,0.07722964307988404,Low
100679,2024-04-09,10:11:00,Sales,5100,Office Supplies,"Gardner, Perry and Cruz",18919.53,Mary Harrison,Michael Rivas,PO91460,INV746222,False,False,False,False,False,False,0,False,-0.12976234991591423,0.03297793063133969,Low
103515,2024-04-09,11:13:00,Procurement,5100,Office Supplies,Willis Group,2051.99,Michael Rivas,Michael Fox,PO58318,INV32035,False,False,False,False,False,False,0,False,-0.049604164425824715,0.12360453128736726,Low
103362,2024-04-09,11:43:00,IT,5300,Professional Fees,Pearson PLC,13421.09,Autumn Reed,Christopher Chung,PO283374,INV484908,False,False,False,False,False,False,0,False,-0.14004188102102977,0.021355924036521017,Low
102690,2024-04-09,12:12:00,HR,5500,Utilities,Galvan Group,15409.18,Michael Rivas,Nicole Chavez,PO749669,INV962016,False,False,False,False,False,False,0,False,-0.1488568568352776,0.011389739198053708,Low
101703,2024-04-09,13:12:00,Procurement,5000,Raw Materials Expense,Willis Group,16034.04,Brittany Jackson,Alyssa Jackson,PO396253,INV78744,False,False,False,False,False,False,0,False,-0.1320124763329366,0.03043394454964031,Low
103700,2024-04-09,13:17:00,Procurement,5500,Utilities,Torres-Mendoza,14000.56,Patricia Lopez,Tanner Avila,PO195975,INV864677,False,False,False,False,False,False,0,False,-0.09493267950555784,0.07235625003766766,Low
100653,2024-04-09,13:28:00,HR,5400,IT & Software,Pearson PLC,12124.54,Taylor Carroll,Leslie Robinson,PO481389,INV182402,False,False,False,False,False,False,0,False,-0.14689110669626532,0.013612210324970911,Low
104185,2024-04-09,13:43:00,Procurement,6000,Vendor Payments,Lopez Ltd,18360.24,Gary Stone,Denise Elliott,PO160937,INV371173,False,False,False,False,False,False,0,False,-0.13270397450599525,0.029652138818871795,Low
102957,2024-04-09,14:19:00,Operations,6000,Vendor Payments,Torres-Mendoza,11191.8,Janice Bush,Elizabeth Shea,PO247120,INV559867,False,False,False,False,False,False,0,False,-0.08937550180296577,0.07863917824204497,Low
101788,2024-04-09,14:27:00,Procurement,5400,IT & Software,White-Thomas,1946.53,Dawn Hall,Christine Gonzales,PO749409,INV542043,False,False,False,False,False,False,0,False,-0.10752518240026221,0.058119204574115596,Low
104063,2024-04-09,14:49:00,Sales,5200,Travel & Entertainment,Schneider-Clark,23385.92,Thomas Martin,Christopher Chung,PO912141,INV746298,False,False,False,False,False,False,0,False,-0.11179245590106934,0.05329463813610022,Low
104583,2024-04-09,15:10:00,Marketing,5400,IT & Software,Miller LLC,23458.88,Michael Rivas,Austin Cohen,PO638686,INV827574,False,False,False,False,False,False,0,False,-0.10407003077411547,0.062025588491295684,Low
102965,2024-04-09,15:26:00,HR,5400,IT & Software,Rogers Ltd,13361.23,Dawn Hall,Sean Kelly,PO601623,INV828208,False,False,False,False,False,False,0,False,-0.1423719889655954,0.01872151108310288,Low
102615,2024-04-09,15:45:00,Operations,5300,Professional Fees,"Cherry, Martin and Compton",17069.61,Lawrence Davis,Sergio Arroyo,PO611299,INV291571,False,False,False,False,False,False,0,False,-0.10991463268160362,0.055417699355271355,Low
103112,2024-04-09,16:00:00,Operations,5300,Professional Fees,Hopkins Inc,12851.25,Elizabeth Boyle,Tanner Avila,PO505436,INV701696,False,False,False,False,False,False,0,False,-0.14310788359201637,0.0178895108572268,Low
101060,2024-04-09,16:20:00,HR,6000,Vendor Payments,"Hernandez, Hopkins and Houston",10365.34,Donald Ferguson,Joy Hernandez,PO926075,INV572126,False,False,False,False,False,False,0,False,-0.11927905517130866,0.044830311777071405,Low
102628,2024-04-09,17:16:00,Finance,5100,Office Supplies,Young Inc,17117.7,Gary Mays,James Dennis,PO902485,INV616349,False,False,False,False,False,False,0,False,-0.08643524810799746,0.081963420124669,Low
103006,2024-04-09,17:19:00,Sales,5500,Utilities,Murphy Inc,14969.86,Michael Fox,Janice Bush,PO835847,INV22381,False,False,False,False,False,False,0,False,-0.07998476053333686,0.08925632175275927,Low
101461,2024-04-09,17:25:00,Procurement,5400,IT & Software,Scott-Bailey,34349.54,Patricia Perry,Michael Fox,PO146036,INV404803,False,False,False,False,False,False,0,False,-0.07511999645732209,0.09475640921740489,Low
102296,2024-04-09,17:51:00,HR,5400,IT & Software,"Mills, Crane and Kim",9485.47,Patricia Perry,Lindsey Lewis,PO633669,INV62148,False,False,False,False,False,False,0,False,-0.13041726434160583,0.032237486374048434,Low
104598,2024-04-09,18:00:00,Procurement,5100,Office Supplies,"Gardner, Perry and Cruz",10311.27,Christine Gonzales,Jeffrey Hancock,PO10410,INV661852,False,False,False,False,False,False,0,False,-0.11753613278341862,0.046800854526461474,Low
101827,2024-04-09,18:18:00,HR,5400,IT & Software,"Hernandez, Hopkins and Houston",6258.14,Elizabeth Boyle,Gary Stone,PO61891,INV641199,False,False,False,False,False,False,0,False,-0.07645331516079723,0.09324896314750858,Low
103005,2024-04-09,18:35:00,Operations,5000,Raw Materials Expense,Pearson PLC,2622.5,Tanner Avila,Anita Harris,PO27762,INV787376,False,False,False,False,False,False,0,False,-0.07864538868554699,0.09077061148920279,Low
101059,2024-04-10,09:05:00,Sales,5400,IT & Software,Nichols LLC,12941.39,James Dennis,Patricia Perry,PO332707,INV854923,False,False,False,False,False,False,0,False,-0.10081184114774439,0.06570928777073175,Low
102426,2024-04-10,09:24:00,Sales,6000,Vendor Payments,"Nelson, Duncan and Smith",28387.99,Joy Hernandez,Mary Harrison,PO203066,INV491976,False,False,False,False,False,False,0,False,-0.0763469512049691,0.093369217912385,Low
104621,2024-04-10,09:32:00,Operations,5100,Office Supplies,Galvan Group,12659.43,Gary Mays,Kyle King,PO999902,INV555156,False,False,False,False,False,False,0,False,-0.11964371039684552,0.04441803368844191,Low
101677,2024-04-10,09:51:00,Marketing,5300,Professional Fees,"Yang, Weber and Nielsen",9599.07,Elizabeth Boyle,Leslie Robinson,PO400775,INV937570,False,False,False,False,False,False,0,False,-0.11956159413277001,0.04451087408678969,Low
101087,2024-04-10,10:02:00,Procurement,6000,Vendor Payments,Smith-Wise,18119.53,Tanner Avila,Donna Weber,PO341175,INV385606,False,False,False,False,False,False,0,False,-0.1306476452406573,0.031977018430450886,Low
102457,2024-04-10,10:39:00,IT,5500,Utilities,Cowan-Powers,17043.13,Denise Elliott,Gerald Freeman,PO962012,INV426015,False,False,False,False,False,False,0,False,-0.13900349979003607,0.022529914697295334,Low
102729,2024-04-10,11:22:00,HR,5300,Professional Fees,Jones Ltd,20269.67,Timothy Johnson,Kyle King,PO612244,INV909434,False,False,False,False,False,False,0,False,-0.1321118429589807,0.03032160094453028,Low
102578,2024-04-10,12:12:00,Marketing,5100,Office Supplies,"Gardner, Perry and Cruz",21768.7,Donna Weber,Leslie Robinson,PO877122,INV264618,False,False,False,False,False,False,0,False,-0.13899981583775278,0.022534079762539412,Low
103228,2024-04-10,12:18:00,Sales,5100,Office Supplies,Pearson PLC,17887.29,Autumn Reed,Janice Bush,PO52783,INV217289,False,False,False,False,False,False,0,False,-0.1457044983285382,0.014953786135596026,Low
103495,2024-04-10,13:05:00,Procurement,5100,Office Supplies,Mays-Ortega,31059.32,Dawn Hall,Michael Fox,PO473036,INV179488,False,False,False,False,False,False,0,False,-0.09085152449655404,0.07697039147506413,Low
100688,2024-04-10,13:46:00,Marketing,5200,Travel & Entertainment,"Durham, Bowen and Hess",11013.2,Elizabeth Shea,Janice Bush,PO904037,INV608958,False,False,False,False,False,False,0,False,-0.13636504786228626,0.025512940420050385,Low
101349,2024-04-10,14:16:00,Finance,5000,Raw Materials Expense,Galvan Group,27838.64,Leslie Robinson,Christine Gonzales,PO873824,INV778610,False,False,False,False,False,False,0,False,-0.10497563058490672,0.06100172010025158,Low
100428,2024-04-10,16:07:00,Procurement,6000,Vendor Payments,"Silva, Jones and Oliver",7654.7,Sergio Arroyo,Patricia Lopez,PO530683,INV484129,False,False,False,False,False,False,0,False,-0.12283906763850572,0.040805372512009865,Low
101918,2024-04-10,16:23:00,HR,5100,Office Supplies,"Dixon, Jackson and Benjamin",11700.18,Dawn Hall,Patricia Lopez,PO708537,INV658427,False,False,False,False,False,False,0,False,-0.15034267351979574,0.009709879374723049,Low
104110,2024-04-10,18:44:00,IT,5000,Raw Materials Expense,Davidson-Frank,5630.5,Patricia Perry,Dawn Hall,PO868366,INV332500,False,False,False,False,False,False,0,False,-0.10194802532187092,0.0644247213999898,Low
104865,2024-04-10,18:53:00,HR,5300,Professional Fees,Jones Ltd,100840.13,James Dennis,Dawn Hall,PO93886,INV712867,False,False,False,False,False,False,0,True,0.13418225253637828,0.3313928951855873,High
103165,2024-04-11,09:37:00,Finance,5200,Travel & Entertainment,"Smith, Montgomery and Reyes",9835.55,James Dennis,Nicole Clarke,PO142778,INV126152,False,False,False,False,False,False,0,False,-0.08941775903388538,0.07859140234532319,Low
102037,2024-04-11,10:34:00,Operations,5000,Raw Materials Expense,"Hernandez, Hopkins and Houston",15765.35,Donald Ferguson,Nicole Clarke,PO727780,INV81288,False,False,False,False,False,False,0,False,-0.10742758676763725,0.0582295458994537,Low
100098,2024-04-11,10:37:00,Finance,5400,IT & Software,Hopkins Inc,19350.19,Brittany Jackson,Michael Macdonald,PO21174,INV47050,False,False,False,False,False,False,0,False,-0.13647530847011874,0.025388280112272333,Low
102105,2024-04-11,11:00:00,IT,6000,Vendor Payments,"Brown, Baker and Alvarado",4019.56,Brittany Jackson,Lindsey Lewis,PO306585,INV651239,False,False,False,False,False,False,0,False,-0.11823220945306923,0.046013872361374886,Low
102631,2024-04-11,12:37:00,Marketing,5000,Raw Materials Expense,Galvan Group,22046.8,Lindsey Lewis,Mary Harrison,PO475731,INV775435,False,False,False,False,False,False,0,False,-0.126336180511198,0.03685154733714085,Low
103610,2024-04-11,12:56:00,Procurement,5300,Professional Fees,Francis-Burke,20750.77,Brittany Jackson,Timothy Johnson,PO303629,INV941453,False,False,False,False,False,False,0,False,-0.06244665048299569,0.10908485562083495,Low
101329,2024-04-11,13:11:00,Marketing,5200,Travel & Entertainment,"Brown, Baker and Alvarado",17708.46,Thomas Martin,Gary Mays,PO650360,INV112476,False,False,False,False,False,False,0,False,-0.14126148515149362,0.019977043316926207,Low
104257,2024-04-11,13:32:00,IT,6000,Vendor Payments,Harris PLC,12134.26,Christine Gonzales,Joy Hernandez,PO258821,INV803605,False,False,False,False,False,False,0,False,-0.1488638098236555,0.011381878170546214,Low
101160,2024-04-11,13:44:00,HR,5500,Utilities,Davidson-Frank,21056.31,James Dennis,Donald Ferguson,PO763365,INV954192,False,False,False,False,False,False,0,False,-0.13617928916382155,0.025722958639415223,Low
103521,2024-04-11,14:02:00,Procurement,5300,Professional Fees,"Robles, Moses and Morgan",11333.84,Autumn Reed,James Dennis,PO286056,INV677618,False,False,False,False,False,False,0,False,-0.14733562459821237,0.01310963973735212,Low
102115,2024-04-11,14:33:00,Sales,6000,Vendor Payments,Hopkins Inc,10114.97,James Dennis,Thomas Martin,PO107330,INV251743,False,False,False,False,False,False,0,False,-0.1501704811616923,0.009904559530947274,Low
100506,2024-04-11,15:23:00,Procurement,5000,Raw Materials Expense,Harper-Hernandez,22188.58,James Dennis,Elizabeth Shea,PO905008,INV556885,False,False,False,False,False,False,0,False,-0.1279241633786895,0.035056178738152796,Low
103512,2024-04-11,16:21:00,Operations,5300,Professional Fees,Miller LLC,5729.47,Austin Cohen,Janice Bush,PO492807,INV716016,False,False,False,False,False,False,0,False,-0.09454927673312946,0.07278972404577848,Low
100426,2024-04-11,16:37:00,IT,5500,Utilities,Mora-Lynn,4503.26,Kyle King,Thomas Martin,PO837041,INV574489,False,False,False,False,False,False,0,False,-0.10008944295163946,0.06652602897355163,Low
103648,2024-04-11,17:27:00,HR,5000,Raw Materials Expense,Cowan-Powers,4457.57,Anita Harris,Patricia Lopez,PO80953,INV29978,False,False,False,False,False,False,0,False,-0.08300061800709502,0.08584660246783897,Low
100851,2024-04-11,17:29:00,Marketing,5400,IT & Software,Galvan Group,22396.32,Donald Ferguson,Leslie Robinson,PO959462,INV820215,False,False,False,False,False,False,0,False,-0.10542714752630461,0.060491236419922316,Low
